filename, Lep, Non Lep
Non_Leprosy_210823_66_jpg.rf.0121461014bbd33b470f57d3b5c88e24.jpg, 0, 1
Non_Leprosy_210823_1_jpg.rf.00410fda6b5489d2b92c998161cad8d6.jpg, 0, 1
Leprosy_-------_210823_13_jpg.rf.02dc205d33cc23e65113e05ca14c3f6c.jpg, 1, 0
Leprosy_210823_187_jpg.rf.02d078e41e59baba110d619597e39ab2.jpg, 1, 0
Leprosy_----------_210823_24_jpg.rf.02bd414dec6c119fbbadb00e2d274a4d.jpg, 1, 0
Leprosy150963_210823_56_jpg.rf.03287de9f149a30a50c7df5b55cdd7e4.jpg, 1, 0
Non-Leprosy-04_jpg.rf.02e3b14c5650f1e348d21caeecc553a9.jpg, 0, 1
Leprosy_210823_112_jpg.rf.034965eaf381bb1d5760ea8de3d56259.jpg, 1, 0
Leprosy_210823_152_jpg.rf.03531389965e840346c421b482a6e899.jpg, 1, 0
Leprosy_210823_149_jpg.rf.039120ffcf16fd20629af4a7155bf501.jpg, 1, 0
Leprosy_210823_120_jpg.rf.03841a2630aa7216556c075eaf511cb2.jpg, 1, 0
Leprosy_-----------_210823_9_jpg.rf.03bad1e205028bcd71fbae70a355c6bd.jpg, 1, 0
Non-lep----------_210823_15_jpg.rf.03dac118923e3af1ecbc2e73834d345d.jpg, 0, 1
Leprosy150963_210823_109_jpg.rf.04b5606eac5b1a1f991685deb0bcb6cc.jpg, 1, 0
Non_Leprosy_210823_22_jpg.rf.04b4bc647d4bda04c04168fd726419dc.jpg, 0, 1
Leprosy_210823_169_jpg.rf.057566b2a545877331f570da19ea55a2.jpg, 1, 0
Non_Leprosy_210823_5_jpg.rf.05c836e8510e900753a5f4a017917ace.jpg, 0, 1
LINE_ALBUM_Leprosy_----------_211004_0_jpg.rf.05f107a7598f4d1296c4b0c0c8d3f42a.jpg, 1, 0
Non_Leprosy_210823_99_jpg.rf.047b890b3df65ee7cc6a78e17dd2cf53.jpg, 0, 1
Non-lep----------_210823_25_jpg.rf.06cc68f9bdfc4170cd4886a0e598cf53.jpg, 0, 1
Leprosy-35_jpg.rf.06d0e349a687d9aa1a67676817c6bd35.jpg, 1, 0
Leprosy_----------_210823_26_jpg.rf.05fe7aa8195dd941f0abb223408545af.jpg, 1, 0
Non-lep----------_210823_26_jpg.rf.06625d31fd85a92389d23cfb99c70f9d.jpg, 0, 1
Leprosy_190463_210823_5_jpg.rf.06870c1fdc8d76206c0986b42fe6a3eb.jpg, 1, 0
Non_Leprosy_210823_101_jpg.rf.062417b314d62a098172fb191d423830.jpg, 0, 1
Leprosy150963_210823_101_jpg.rf.074d57a8c2ebfbf3ff87a667119044a0.jpg, 1, 0
Leprosy_210823_2_jpg.rf.075b7637d06ab7f36f4b2b04d5253ba7.jpg, 1, 0
Leprosy_210823_38_jpg.rf.0728878febbfe48296ec49a577f3bc71.jpg, 1, 0
Leprosy150963_210823_45_jpg.rf.0766bf69efe8778a415e3a50a7b27c57.jpg, 1, 0
Leprosy_190463_210823_0_jpg.rf.0863d886266d758085ca1178efa76c64.jpg, 1, 0
Leprosy-46_jpg.rf.077b9ebe7131f76a7caa2a23f5160bbf.jpg, 1, 0
Leprosy_210823_143_jpg.rf.075170dc3e034e8e303569acf412b3af.jpg, 1, 0
Leprosy_210823_122_jpg.rf.0850f9b023eba8b7e2c5d98e5d14c4a4.jpg, 1, 0
Leprosy150963_210823_123_jpg.rf.04833bcfbdd3728d727a31e97a23cfda.jpg, 1, 0
Leprosy_210823_59_jpg.rf.0997a093c1d1b2bafa6dc305a7e18723.jpg, 1, 0
Leprosy_210823_200_jpg.rf.0a31adb6b2d33727c6383c2753e0e517.jpg, 1, 0
Leprosy-76_jpg.rf.0a127e39d810978c462904d16a536dd2.jpg, 1, 0
Leprosy_-----------_210823_6_jpg.rf.0a987ab1d012143572c4ace647994284.jpg, 1, 0
leprosy_-----------_210823_1_jpg.rf.07313b265ef7caea8304a964cbff0e50.jpg, 1, 0
Leprosy150963_210823_120_jpg.rf.0a14d13e9f97470ce0f77c71bfce47af.jpg, 1, 0
Leprosy150963_210823_80_jpg.rf.0a7f02e07c3689de791ce95f044fd625.jpg, 1, 0
Leprosy-14_jpg.rf.0787ea699354ee9b27608610acf27f69.jpg, 1, 0
Leprosy-79_jpg.rf.087fd7c36ca9dc90d655467154a2df44.jpg, 1, 0
Leprosy_210823_104_jpg.rf.09dd4d30ce5135b6300a31ff7dc4000f.jpg, 1, 0
Leprosy_----------_210823_12_jpg.rf.0ac25df6d4c47410fe2205f7d4fee1e3.jpg, 1, 0
Leprosy150963_210823_69_jpg.rf.0c43ba75ec88bf79fbf6131104c70664.jpg, 1, 0
Leprosy_210823_157_jpg.rf.0e4b0d28fc9a66b705a405c21eff26cb.jpg, 1, 0
Non-Leprosy-07_jpg.rf.0d01e4d43eedb8f9f0dbd82b1dcd19e9.jpg, 0, 1
Non_Leprosy_210823_94_jpg.rf.0b262bf7248223e9a42799f44ece6cf1.jpg, 0, 1
Leprosy150963_210823_19_jpg.rf.0ba01544189377fa93f80a8bc13e58b7.jpg, 1, 0
Non_Leprosy_210823_52_jpg.rf.0d93436da2ae320ccd7d2295bf2001f7.jpg, 0, 1
Non_Leprosy_210823_63_jpg.rf.0bba97f24719401364d3c762d430f323.jpg, 0, 1
Leprosy_-----------_210823_7_jpg.rf.0d9fde21ceeb812254ed2dcaf9fa5e71.jpg, 1, 0
Leprosy150963_210823_97_jpg.rf.0d5d0314b7a7f254d8771d6be5bad4e1.jpg, 1, 0
Leprosy-85_jpg.rf.1106fdf6e46a72ce1c242f07e06787bc.jpg, 1, 0
Non-lep----------_210823_50_jpg.rf.0fadd373dc09fc9438be74f63d94535c.jpg, 0, 1
Non_Leprosy_210823_2_jpg.rf.0fb9f40f96f0e66ae6e712c836575ef5.jpg, 0, 1
Leprosy_210823_160_jpg.rf.0f902211bd0945fa67ec22852d3e5516.jpg, 1, 0
Non_Leprosy_210823_56_jpg.rf.10a5edf8b66ad52a35c9f69b52995824.jpg, 0, 1
Leprosy150963_210823_25_jpg.rf.0e760762138e7e13db440c514a2c8f9d.jpg, 1, 0
Non_Leprosy_210823_73_jpg.rf.0b53d0347eb95ee81b63e3b7413d8b92.jpg, 0, 1
Leprosy150963_210823_23_jpg.rf.104a5c457131e216815aae7e3a429403.jpg, 1, 0
Non-Leprosy-08_jpg.rf.10a3baddfd795cafc5cdbed9bebe9c86.jpg, 0, 1
Leprosy_210823_116_jpg.rf.110e5db953588b393369a64501f34890.jpg, 1, 0
Leprosy_210823_79_jpg.rf.10bcb74a1d0816aea80eeb7405ebfc49.jpg, 1, 0
Leprosy-07_jpg.rf.10a1696f94e747d749ec5338aa6f48c1.jpg, 1, 0
Leprosy_210823_3_jpg.rf.1189f6d4c098ac86151ce28cd34dfedf.jpg, 1, 0
Leprosy_210823_175_jpg.rf.116162d4186508ee4b75810de69cfff9.jpg, 1, 0
Leprosy150963_210823_126_jpg.rf.11fce21a1ff573164bcbcec45fd42bdc.jpg, 1, 0
Leprosy-06_jpg.rf.0d4a2e9c8c9488a24b25e20e0ad35355.jpg, 1, 0
Leprosy_210823_24_jpg.rf.0dbad87b58eb52aefd8b8e1dbbf1f948.jpg, 1, 0
Leprosy-08_jpg.rf.12784e3e8307edbe086912149ff342d9.jpg, 1, 0
Non-lep----------_210823_27_jpg.rf.129421d511a6c01fa8e84530d20c6415.jpg, 0, 1
Non_Leprosy_210823_63_jpg.rf.126d7ffb2173cf780496ca06259d7177.jpg, 0, 1
Leprosy_210823_27_jpg.rf.0afb4577eae9c47266025d3f573fa672.jpg, 1, 0
Leprosy_210823_171_jpg.rf.11a720fe924d19b2ce3db846d3e6cfab.jpg, 1, 0
Leprosy150963_210823_83_jpg.rf.118205abc5f3b823adf3ad14abe9458e.jpg, 1, 0
Leprosy_-------_210823_13_jpg.rf.12d82915cbbf185ec2481a057b1d8553.jpg, 1, 0
Leprosy_-----------_210823_6_jpg.rf.11bcc2e80e39c288ccd07ce583654a32.jpg, 1, 0
Leprosy_-----------_210823_2_jpg.rf.12dc9e2a679c4b837ab6d64ea7cbb55c.jpg, 1, 0
Leprosy-25_jpg.rf.12cfc281e330524f4aaaef4395733748.jpg, 1, 0
Leprosy_190463_210823_6_jpg.rf.13b66b357128007e18a35e5b4d133b25.jpg, 1, 0
Leprosy-08_jpg.rf.1281c64d2429ff2c3f5fc196cf101923.jpg, 1, 0
Non-lep----------_210823_58_jpg.rf.1376427f0a9b447a34408c00d6717187.jpg, 0, 1
Non-lep----------_210823_56_jpg.rf.13b6810ccb65a7ae5c17abc712f4477f.jpg, 0, 1
Leprosy-53_jpg.rf.0df026ae9c77cd4d23caab62f67e4de3.jpg, 1, 0
Leprosy150963_210823_73_jpg.rf.16275793fdf4af7611b667863be8dfff.jpg, 1, 0
Leprosy150963_210823_9_jpg.rf.1494b196d257d90d94b3cc4b5d62d891.jpg, 1, 0
Leprosy-57_jpg.rf.164ec90a217ba38be9fea58183998314.jpg, 1, 0
Leprosy_210823_74_jpg.rf.15f22551717ae4f3148b9b91a50eae85.jpg, 1, 0
Leprosy-85_jpg.rf.1612efc4f55ea430ec8f9e1a8be87a90.jpg, 1, 0
Non_Leprosy_210823_9_jpg.rf.156884a762a5f8dfedf00b5b4dbe6260.jpg, 0, 1
Leprosy_210823_70_jpg.rf.168294ec8edd2e4083be4c5d7eb02b8d.jpg, 1, 0
Leprosy150963_210823_35_jpg.rf.16859a36b3263b2a42cbd2c5b22af6d0.jpg, 1, 0
Leprosy_-------_210823_0_jpg.rf.155edca13544990a02d52ea6320ec834.jpg, 1, 0
Non-lep----------_210823_34_jpg.rf.15d778b8365e9d6b3a584bbb0e7c4ddd.jpg, 0, 1
Leprosy_210823_181_jpg.rf.1719f4de13febc02e0a0b3378de20dc4.jpg, 1, 0
Non_Leprosy_210823_101_jpg.rf.13fc5297f13477a0c16e89da5f10c30b.jpg, 0, 1
Leprosy150963_210823_104_jpg.rf.17c803a6c8debe56db90b17b6c7668b4.jpg, 1, 0
Leprosy150963_210823_7_jpg.rf.1739712035463b2775cba8619ad7d8a7.jpg, 1, 0
Non_Leprosy_210823_42_jpg.rf.172164f47e1105c98decf377447505b5.jpg, 0, 1
Leprosy_210823_143_jpg.rf.16b6c7bf5fc781b550e5d3ab695a935d.jpg, 1, 0
Leprosy-10_jpg.rf.17762ecaa8fb49b444a89ab19b409a64.jpg, 1, 0
Leprosy_210823_140_jpg.rf.18596300ee36163ac0b69e138e86848b.jpg, 1, 0
Leprosy_-----------_210823_14_jpg.rf.18baa5c86ba90478d1746b76c0c2717f.jpg, 1, 0
Non_Leprosy_210823_17_jpg.rf.18fe7634e708b75c49c770f18903046b.jpg, 0, 1
Leprosy_210823_161_jpg.rf.17c9b51e3e9588bff864a48344413599.jpg, 1, 0
Leprosy150963_210823_52_jpg.rf.16982ceb442b415001db1926429125cf.jpg, 1, 0
Leprosy_210823_75_jpg.rf.173185bcc076e66e34b4b55f5e0d860e.jpg, 1, 0
Leprosy_210823_117_jpg.rf.18dac851f9ffdf9d6afffaed45d90539.jpg, 1, 0
leprosy_-----------_210823_3_jpg.rf.17298c2c9c7bd3f52af8df3464e244c8.jpg, 1, 0
Leprosy_210823_202_jpg.rf.17da90edb62fe638162447fffe337a8f.jpg, 1, 0
Leprosy_210823_38_jpg.rf.190cc62e02e7ae09662aa15242df5c15.jpg, 1, 0
Leprosy-68_jpg.rf.1970b914e08f694112f66fb1eb9a8cd4.jpg, 1, 0
Leprosy_210823_57_jpg.rf.18be6ac295a403c9dfa481624e74be6f.jpg, 1, 0
Leprosy-64_jpg.rf.13f2bfa0acafd0a60bbc2a2234bc5e0a.jpg, 1, 0
Leprosy_210823_79_jpg.rf.19d0adbc3c41d0e9b6e1d8bdc5496c33.jpg, 1, 0
Leprosy_210823_135_jpg.rf.1a44b5552eb3874ee645811992817c71.jpg, 1, 0
Non_Leprosy_210823_63_jpg.rf.1b30374aa540a0a7791fdf844f923d35.jpg, 0, 1
Leprosy_210823_144_jpg.rf.1b601a82e00d43cebeba4ba070b374bb.jpg, 1, 0
Non-lep----------_210823_37_jpg.rf.19322d27e7dad191347f444d665ed742.jpg, 0, 1
leprosy_-----------_210823_0_jpg.rf.1bf05c433ff69ecf122745f298e2f937.jpg, 1, 0
Leprosy-43_jpg.rf.1c741747415c7b9a507d0cc92942bf9e.jpg, 1, 0
Leprosy150963_210823_9_jpg.rf.1bef0e8ce3c7049f5e7cc33894d7c05a.jpg, 1, 0
Leprosy-34_jpg.rf.1bf9e744985866bfa7371bd5ccf1bad3.jpg, 1, 0
Leprosy_140664_210823_1_jpg.rf.1bc2b693f686d35430aed39285db4e51.jpg, 1, 0
Leprosy_----------_210823_8_jpg.rf.1b2da95d27f1c8113ea22eea58fd13a4.jpg, 1, 0
Non-Leprosy-10_jpg.rf.1a65a9d2ff3187ad61914d79e6617c19.jpg, 0, 1
Non_Leprosy_210823_59_jpg.rf.1c8610ef6bc5e51eb1d6ac7dd1df8b29.jpg, 0, 1
Leprosy_210823_177_jpg.rf.1bff6b024f8b2ce5900aa6843e85ec70.jpg, 1, 0
Non_Leprosy_210823_61_jpg.rf.19bd593c22cf472fd5704f50e8f5f586.jpg, 0, 1
leprosy_-----------_210823_2_jpg.rf.1ce55cbe46641db8dfab3915a069d4b2.jpg, 1, 0
Leprosy_210823_175_jpg.rf.1c40d863734b063ceca33b13f35b1aee.jpg, 1, 0
Leprosy_210823_74_jpg.rf.1ce09533639e312761e886d775514d58.jpg, 1, 0
Leprosy150963_210823_10_jpg.rf.1d352337ab9c68f1374cf2137ae09a72.jpg, 1, 0
Leprosy_210823_50_jpg.rf.1d59ed86c11f8b39730a2ed15ca6e06d.jpg, 1, 0
Leprosy_210823_42_jpg.rf.18a08d0f89a787dda493b400082c2e8d.jpg, 1, 0
Non-lep----------_210823_59_jpg.rf.1ccf69a759c9fee7cc5f673397f347bf.jpg, 0, 1
Leprosy150963_210823_41_jpg.rf.1a518fae66a09dd5ddcbe31a484c175f.jpg, 1, 0
Leprosy150963_210823_27_jpg.rf.1d535d1f7962846f6edf5fe04c94cd9a.jpg, 1, 0
Leprosy_210823_138_jpg.rf.1d18d39b90c8ab7b5fa5525359e446d9.jpg, 1, 0
Leprosy-43_jpg.rf.175695b855f1b6a07e897d2bb055bca8.jpg, 1, 0
Non-lep----------_210823_74_jpg.rf.1db51524bf5a76cbbecf50b8b673588e.jpg, 0, 1
Non_Leprosy_210823_79_jpg.rf.1dab8abc6e6212905d4abcb772da023c.jpg, 0, 1
Leprosy_140664_210823_7_jpg.rf.1eb72bd4906bea48a446befee0c1c657.jpg, 1, 0
Non_Leprosy_210823_54_jpg.rf.1c28f742186b7b67907b342e164887e9.jpg, 0, 1
Leprosy-89_jpg.rf.1d9fd2949bca12735f1d5e297597754a.jpg, 1, 0
Leprosy150963_210823_63_jpg.rf.1ab1b0d1b9364d46543caf9c1e7d8335.jpg, 1, 0
Leprosy150963_210823_14_jpg.rf.1ee9efcf088ccdeb790b29a76f34f08a.jpg, 1, 0
Leprosy_210823_42_jpg.rf.1f0b94d08ba059af8a5efea22594f1e2.jpg, 1, 0
Non-lep----------_210823_22_jpg.rf.20c392580e0a9115d5fd446bf75a4150.jpg, 0, 1
Leprosy_----------_210823_18_jpg.rf.1fe3e0d5b547225737cfab94d3b6fc43.jpg, 1, 0
Leprosy150963_210823_104_jpg.rf.1e0c33d4e419c2b1f600f4d8c138c1d1.jpg, 1, 0
Leprosy_210823_155_jpg.rf.20d57e93507b1310b867d30a899fa504.jpg, 1, 0
Leprosy_----------_210823_19_jpg.rf.213d3139bdb3f717e3d0016d931b59e2.jpg, 1, 0
Non_Leprosy_210823_69_jpg.rf.20027119745056e0ebbdae7fa2ba7a28.jpg, 0, 1
Leprosy_210823_171_jpg.rf.1f5d37d29f32a34e5de6145231cc9c40.jpg, 1, 0
Non-lep----------_210823_60_jpg.rf.1fffc79b72c38a74877781dfc9718542.jpg, 0, 1
Non-lep----------_210823_63_jpg.rf.21bb2ef60a7ba12d42ef7a7326665879.jpg, 0, 1
Leprosy-58_jpg.rf.2142ff6fa438af4379265d8c19269a72.jpg, 1, 0
Non_Leprosy_210823_10_jpg.rf.215be30e0e9a5069549bf22bfa1e6637.jpg, 0, 1
Leprosy_210823_138_jpg.rf.227760fa348f5daf6fd1de9819444426.jpg, 1, 0
Leprosy_----------_210823_8_jpg.rf.2253b04f242cdbcd723c10991c953805.jpg, 1, 0
Non_Leprosy_210823_75_jpg.rf.202ad7d72da45450a434a72a33c089b8.jpg, 0, 1
Leprosy_210823_164_jpg.rf.18843131024a2ec4789ddd2ebafbb6a0.jpg, 1, 0
Leprosy-34_jpg.rf.1f63d6a3f791b0e96e137a6c60d1ca83.jpg, 1, 0
Non_Leprosy_210823_81_jpg.rf.23603984cf64d43ab644999ae1e6bfce.jpg, 0, 1
Non_Leprosy_210823_59_jpg.rf.227de8cf54eddfd2c4fd22ef53030ac3.jpg, 0, 1
Leprosy150963_210823_35_jpg.rf.2392e065876a0b3109ad1f614b175e70.jpg, 1, 0
Leprosy_210823_8_jpg.rf.230edaa4eb0183711a97a22c5fbcddb7.jpg, 1, 0
Non-lep----------_210823_15_jpg.rf.237a3860c9e4ec27e887424ae812e65f.jpg, 0, 1
Non_Leprosy_210823_25_jpg.rf.2417e7d85914a8361d5798eec890cacf.jpg, 0, 1
Leprosy150963_210823_111_jpg.rf.238c54d5585bc68f927a50097daaa2ac.jpg, 1, 0
Leprosy_210823_94_jpg.rf.21e787d491e0abfc82ec21f59d90f17b.jpg, 1, 0
Leprosy150963_210823_5_jpg.rf.23f2804010dadab752c553f9b2c72ae8.jpg, 1, 0
Non-lep----------_210823_60_jpg.rf.21c567acab82ba8a63450343fac49473.jpg, 0, 1
Leprosy_210823_132_jpg.rf.2436312033e8b4fe30ca39b6a324d661.jpg, 1, 0
Leprosy_-----------_210823_11_jpg.rf.231929b87a3b37a506cab4566453ed2a.jpg, 1, 0
Leprosy_210823_191_jpg.rf.1d98880a43b8aa9b9c7758c7c02109fe.jpg, 1, 0
Leprosy_210823_119_jpg.rf.4deb9b78d657471cac5a822793cdb6dd.jpg, 1, 0
Leprosy_210823_121_jpg.rf.4e31d3f380e61cecbe192f39f8cf534e.jpg, 1, 0
Leprosy_210823_75_jpg.rf.4e42e89797dd5dcecbd65d8598e1ca67.jpg, 1, 0
Non_Leprosy_210823_65_jpg.rf.4ed7134525c9d5800ac17c0d5c1b8d73.jpg, 0, 1
Leprosy150963_210823_7_jpg.rf.4ef5174dd0ee3da93e8cfc86924b3409.jpg, 1, 0
Leprosy-79_jpg.rf.4f11d549976609d50d8ac29a959b20cb.jpg, 1, 0
Leprosy150963_210823_108_jpg.rf.4f206459290509adb3e672600ac509a0.jpg, 1, 0
Leprosy_210823_50_jpg.rf.4f84bd02a9484bcf72376a56a3f1d05d.jpg, 1, 0
Leprosy_210823_104_jpg.rf.4f9f036b669d51723540e5fa09c77764.jpg, 1, 0
Non_Leprosy_210823_14_jpg.rf.50003aae0a23a5ecaa97aa381c94340a.jpg, 0, 1
Non-lep----------_210823_44_jpg.rf.507f71bb87afb6f5783db79145dfb019.jpg, 0, 1
Leprosy150963_210823_93_jpg.rf.50f7b209b6f1c1cf263e7cfaddcf4096.jpg, 1, 0
Leprosy150963_210823_96_jpg.rf.512527c97ce4a96f61bdac37bc8fd824.jpg, 1, 0
Non_Leprosy_210823_91_jpg.rf.514f28e77624cbf4738a9938e6f8479a.jpg, 0, 1
Leprosy_210823_154_jpg.rf.51345c3cca3deb843dcaee8d8aa378a0.jpg, 1, 0
Leprosy_210823_58_jpg.rf.514460b1d6d7909a289cfdcdeae5237c.jpg, 1, 0
Leprosy150963_210823_87_jpg.rf.5173f6067d032e9ca1070f465e1c2798.jpg, 1, 0
Leprosy_-----------_210823_9_jpg.rf.5251b879f4bb8414956d721f5559fe48.jpg, 1, 0
Leprosy-25_jpg.rf.5179e225a314fd274a1972758a19c4c0.jpg, 1, 0
Leprosy-68_jpg.rf.52ea5ba6d44352ff1c271dac556a1ad4.jpg, 1, 0
Leprosy150963_210823_22_jpg.rf.52fb6ee9ae3256d2fc00dbff3ee5f371.jpg, 1, 0
Leprosy150963_210823_56_jpg.rf.52f53dbb91386ae2e2597a50e45cb3a7.jpg, 1, 0
Leprosy-20_jpg.rf.52869da17b40cdebce99810a4a1cb0b7.jpg, 1, 0
Leprosy_210823_47_jpg.rf.52c19e3ff0d1468fe1fe27466e7383e7.jpg, 1, 0
Leprosy_210823_129_jpg.rf.51e1b1fc411a54d5ce066aee590e18f6.jpg, 1, 0
Non-Leprosy-07_jpg.rf.538be03d820f9920aabd89a13ca11fe0.jpg, 0, 1
Leprosy_210823_83_jpg.rf.53cedf7f47c4a31c3b604dc530e156bf.jpg, 1, 0
Leprosy_140664_210823_0_jpg.rf.54b110486a0f523e4602ca240bfa3eb2.jpg, 1, 0
Leprosy150963_210823_34_jpg.rf.53be677997d78eef8eb338a0cb601558.jpg, 1, 0
Leprosy-30_jpg.rf.53c6889c6d9ffa012f375368364b0916.jpg, 1, 0
Non-lep----------_210823_61_jpg.rf.54ee3437c00c1dbff6a774c9f54028e8.jpg, 0, 1
Leprosy150963_210823_48_jpg.rf.5355f1536947b8b44ac3790ca160f26b.jpg, 1, 0
Leprosy_210823_87_jpg.rf.54065f9ca899263c8847d1a4af16596e.jpg, 1, 0
Leprosy_----------_210823_17_jpg.rf.5444f9f0e171bb21ce5a6c72122af35a.jpg, 1, 0
Leprosy150963_210823_42_jpg.rf.54746e0825730a74825794e99de21338.jpg, 1, 0
Leprosy_210823_88_jpg.rf.53c079d2c3e4dbec18b055150025579b.jpg, 1, 0
Non_Leprosy_210823_96_jpg.rf.562e15b6b98c7bfd6db1fdc765294dd2.jpg, 0, 1
Leprosy_210823_50_jpg.rf.54aedfb85c0a0b1cb1d9e7df4f71e9c5.jpg, 1, 0
Leprosy-32_jpg.rf.53b507e74cd57c1396d70bdbfbf778d3.jpg, 1, 0
Non-lep----------_210823_20_jpg.rf.560f28180d11377aaa8e65fc59b5d427.jpg, 0, 1
Leprosy_210823_159_jpg.rf.5631fb5beca440bab40c453c0009d41b.jpg, 1, 0
Leprosy_210823_87_jpg.rf.553cd7fe235ad6456142dd3ea8a0dbf8.jpg, 1, 0
Leprosy_210823_174_jpg.rf.54e89ec2e87445370d5736de38a79d07.jpg, 1, 0
Non_Leprosy_210823_66_jpg.rf.56aeb41cdc4abe3721b7ee8735ddbaad.jpg, 0, 1
Non_Leprosy_210823_4_jpg.rf.54c77a04a7fd57c8bd932cdf977f7edc.jpg, 0, 1
Leprosy150963_210823_75_jpg.rf.56af5a10145775d755aee4ce9a4f7c2d.jpg, 1, 0
Non_Leprosy_210823_91_jpg.rf.5694d4232759a724f6097fd1f705a200.jpg, 0, 1
Leprosy150963_210823_29_jpg.rf.56bdeb313cfa4b75d83c2fe1e636bb29.jpg, 1, 0
Leprosy_210823_3_jpg.rf.56c346d37f819ea99091a5f2a3ea5c38.jpg, 1, 0
Non-lep----------_210823_53_jpg.rf.5655ca16e3559aabe9dacc56bcf0e36f.jpg, 0, 1
Non-lep----------_210823_59_jpg.rf.570ab4f03011c943a1522a7ca9b6ba5a.jpg, 0, 1
Non-lep----------_210823_72_jpg.rf.57f510a83f3233a88581efffb94b9a62.jpg, 0, 1
Leprosy-01_jpg.rf.57ec8f4e075f501b24eec778addec72c.jpg, 1, 0
Leprosy150963_210823_59_jpg.rf.55bb4716c4be6beb3d77c20a8e966796.jpg, 1, 0
Non-lep----------_210823_35_jpg.rf.588ef1d985ce2499d5ddc69177da5736.jpg, 0, 1
Leprosy150963_210823_132_jpg.rf.5732b9b1b70fb8bad541c69ac66a80bb.jpg, 1, 0
Non_Leprosy_210823_65_jpg.rf.5915747dbd6660a74d012b106af39aff.jpg, 0, 1
Leprosy150963_210823_69_jpg.rf.5960ddc09428b3ebd0115756a4023dda.jpg, 1, 0
Leprosy_210823_112_jpg.rf.58433bf7b94b781c84047a112ef0058c.jpg, 1, 0
Leprosy-95_jpg.rf.597f9fbd8ecbc266506ded9dcff4badf.jpg, 1, 0
Leprosy_210823_191_jpg.rf.59fd6bd0d0b8e3cc897d5fbb1b0595ba.jpg, 1, 0
Leprosy150963_210823_45_jpg.rf.5a1a7c73fb511c9847116efd8fc81f81.jpg, 1, 0
Leprosy_210823_176_jpg.rf.5b2c1ea052c6649326487d71c1f8fb37.jpg, 1, 0
Leprosy-11_jpg.rf.5a4370577d58b835a89e3a1be6bfb8ac.jpg, 1, 0
Non_Leprosy_210823_4_jpg.rf.598f434825da4a2b623145b363935c60.jpg, 0, 1
Leprosy_210823_135_jpg.rf.5acbf871b00b1256710d4c9da90ff294.jpg, 1, 0
Leprosy_210823_186_jpg.rf.5b48c758d781b063b96458c8c165419c.jpg, 1, 0
Leprosy_210823_208_jpg.rf.5b1858add7f9e236001a1cad26549f53.jpg, 1, 0
Non-lep----------_210823_20_jpg.rf.58cff0b0e708a914a9d4e74c64bde64f.jpg, 0, 1
Leprosy150963_210823_54_jpg.rf.5bfd2fa95efbec126b08b8b39dbe60aa.jpg, 1, 0
Non-lep----------_210823_40_jpg.rf.5c99a2ab09fde144d0ebe985c5bfdb58.jpg, 0, 1
Leprosy150963_210823_64_jpg.rf.59b9784b8282663221ac115cfb78d047.jpg, 1, 0
Leprosy_-----------_210823_11_jpg.rf.5ae4c937a2064ed6bfe107ef21fdc0f4.jpg, 1, 0
Non-Leprosy-10_jpg.rf.5cb59183df011056a0ad0d978025073b.jpg, 0, 1
Leprosy_210823_182_jpg.rf.5c1c682e8e824f03892f1e0187729bf1.jpg, 1, 0
Leprosy150963_210823_5_jpg.rf.553f3c572b1f88d054a9ccb45b6489af.jpg, 1, 0
Leprosy150963_210823_15_jpg.rf.5c94e792e3dc41137d58817a7996afa8.jpg, 1, 0
Leprosy_140664_210823_3_jpg.rf.5cbd8ad9036f73702bada10bb63922ba.jpg, 1, 0
Leprosy150963_210823_41_jpg.rf.5d73bbdcc6bd28e182b3a92e26c3c79c.jpg, 1, 0
Leprosy150963_210823_46_jpg.rf.5ade6901a8bdc2e682e7a05f217ac26c.jpg, 1, 0
Leprosy_-----------_210823_13_jpg.rf.5d09039569a22092ef1201cacdd7b959.jpg, 1, 0
Leprosy-73_jpg.rf.5cb3833658b2ee8c2cfa5a9ae547c58a.jpg, 1, 0
Leprosy_210823_208_jpg.rf.5e2b813a4950e375a391af559c15e385.jpg, 1, 0
Non_Leprosy_210823_13_jpg.rf.5b00120f4103fd7acecd25a2ceb57c8e.jpg, 0, 1
Leprosy_-----------_210823_9_jpg.rf.5e098aaaf7721287d1d917792f9bfbf7.jpg, 1, 0
Leprosy-77_jpg.rf.5d962e07ab0753be115157d13a5acb20.jpg, 1, 0
Leprosy_210823_5_jpg.rf.5e680c184308f9d988545ec62c3aebf0.jpg, 1, 0
Leprosy-20_jpg.rf.5e6051845e569ae9979100bdfe39733b.jpg, 1, 0
Leprosy150963_210823_40_jpg.rf.5851611d0774b274b2a6d23614441fbe.jpg, 1, 0
Non_Leprosy_210823_1_jpg.rf.5a3ce1c8a28890b1b2db05704780028b.jpg, 0, 1
Leprosy-73_jpg.rf.5de834e692f4f9dbf8ae074f755cd927.jpg, 1, 0
Leprosy150963_210823_13_jpg.rf.5f05e3b32a6d82a74eed6abb31c4fee5.jpg, 1, 0
Non_Leprosy_210823_84_jpg.rf.5f3b2bf4e4bd817b0ad5485696600859.jpg, 0, 1
Leprosy_210823_176_jpg.rf.5ea318950946420af9cf6464c536e859.jpg, 1, 0
Leprosy-13_jpg.rf.5ebaa89dd90cc10bbccaa3dee0a43fff.jpg, 1, 0
